;measurement_location_id;measurement_location_code;measurement_location_description;parameter_id;parameter_code;date_time;unit;value;value_type
23;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 17:50:00+01:00;cm;-6.0;meting
24;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 18:00:00+01:00;cm;0.0;meting
25;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 18:10:00+01:00;cm;7.0;meting
26;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 18:20:00+01:00;cm;15.0;meting
27;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 18:30:00+01:00;cm;25.0;meting
28;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 18:40:00+01:00;cm;35.0;meting
29;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 18:50:00+01:00;cm;49.0;meting
30;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 19:00:00+01:00;cm;61.0;meting
31;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 19:10:00+01:00;cm;71.0;meting
32;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 19:20:00+01:00;cm;80.0;meting
33;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 19:30:00+01:00;cm;88.0;meting
34;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 19:40:00+01:00;cm;91.0;meting
35;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 19:50:00+01:00;cm;93.0;meting
36;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 20:00:00+01:00;cm;92.0;meting
37;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 20:10:00+01:00;cm;90.0;meting
38;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 20:20:00+01:00;cm;87.0;meting
39;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 20:30:00+01:00;cm;84.0;meting
40;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 20:40:00+01:00;cm;80.0;meting
41;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 20:50:00+01:00;cm;77.0;meting
42;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 21:00:00+01:00;cm;74.0;meting
43;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 21:10:00+01:00;cm;69.0;meting
44;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 21:20:00+01:00;cm;67.0;meting
45;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 21:30:00+01:00;cm;62.0;meting
46;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 21:40:00+01:00;cm;57.0;meting
47;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 21:50:00+01:00;cm;52.0;meting
48;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 22:00:00+01:00;cm;45.0;meting
49;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 22:10:00+01:00;cm;37.0;meting
50;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 22:20:00+01:00;cm;30.0;meting
51;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 22:30:00+01:00;cm;21.0;meting
52;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 22:40:00+01:00;cm;12.0;meting
53;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 22:50:00+01:00;cm;3.0;meting
54;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 23:00:00+01:00;cm;-8.0;meting
55;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 23:10:00+01:00;cm;-17.0;meting
56;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 23:20:00+01:00;cm;-27.0;meting
57;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 23:30:00+01:00;cm;-38.0;meting
58;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 23:40:00+01:00;cm;-46.0;meting
59;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-21 23:50:00+01:00;cm;-55.0;meting
60;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 00:00:00+01:00;cm;-65.0;meting
61;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 00:10:00+01:00;cm;-71.0;meting
62;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 00:20:00+01:00;cm;-78.0;meting
63;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 00:30:00+01:00;cm;-85.0;meting
64;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 00:40:00+01:00;cm;-90.0;meting
65;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 00:50:00+01:00;cm;-93.0;meting
66;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 01:00:00+01:00;cm;-95.0;meting
67;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 01:10:00+01:00;cm;-97.0;meting
68;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 01:20:00+01:00;cm;-99.0;meting
69;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 01:30:00+01:00;cm;-99.0;meting
70;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 01:40:00+01:00;cm;-100.0;meting
71;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 01:50:00+01:00;cm;-98.0;meting
72;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 02:00:00+01:00;cm;-95.0;meting
73;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 02:10:00+01:00;cm;-93.0;meting
74;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 02:20:00+01:00;cm;-89.0;meting
75;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 02:30:00+01:00;cm;-86.0;meting
76;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 02:40:00+01:00;cm;-84.0;meting
77;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 02:50:00+01:00;cm;-83.0;meting
78;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 03:00:00+01:00;cm;-82.0;meting
79;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 03:10:00+01:00;cm;-82.0;meting
80;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 03:20:00+01:00;cm;-82.0;meting
81;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 03:30:00+01:00;cm;-82.0;meting
82;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 03:40:00+01:00;cm;-82.0;meting
83;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 03:50:00+01:00;cm;-80.0;meting
84;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 04:00:00+01:00;cm;-79.0;meting
85;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 04:10:00+01:00;cm;-79.0;meting
86;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 04:20:00+01:00;cm;-78.0;meting
87;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 04:30:00+01:00;cm;-78.0;meting
88;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 04:40:00+01:00;cm;-76.0;meting
89;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 04:50:00+01:00;cm;-75.0;meting
90;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 05:00:00+01:00;cm;-73.0;meting
91;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 05:10:00+01:00;cm;-69.0;meting
92;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 05:20:00+01:00;cm;-65.0;meting
93;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 05:30:00+01:00;cm;-60.0;meting
94;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 05:40:00+01:00;cm;-54.0;meting
95;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 05:50:00+01:00;cm;-46.0;meting
96;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 06:00:00+01:00;cm;-38.0;meting
97;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 06:10:00+01:00;cm;-28.0;meting
98;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 06:20:00+01:00;cm;-16.0;meting
99;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 06:30:00+01:00;cm;-4.0;meting
100;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 06:40:00+01:00;cm;11.0;meting
101;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 06:50:00+01:00;cm;27.0;meting
102;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 07:00:00+01:00;cm;43.0;meting
103;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 07:10:00+01:00;cm;61.0;meting
104;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 07:20:00+01:00;cm;76.0;meting
105;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 07:30:00+01:00;cm;87.0;meting
106;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 07:40:00+01:00;cm;97.0;meting
107;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 07:50:00+01:00;cm;103.0;meting
108;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 08:00:00+01:00;cm;106.0;meting
109;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 08:10:00+01:00;cm;108.0;meting
110;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 08:20:00+01:00;cm;105.0;meting
111;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 08:30:00+01:00;cm;102.0;meting
112;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 08:40:00+01:00;cm;99.0;meting
113;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 08:50:00+01:00;cm;97.0;meting
114;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 09:00:00+01:00;cm;93.0;meting
115;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 09:10:00+01:00;cm;92.0;meting
116;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 09:20:00+01:00;cm;91.0;meting
117;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 09:30:00+01:00;cm;90.0;meting
118;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 09:40:00+01:00;cm;88.0;meting
119;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 09:50:00+01:00;cm;85.0;meting
120;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 10:00:00+01:00;cm;81.0;meting
121;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 10:10:00+01:00;cm;76.0;meting
122;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 10:20:00+01:00;cm;70.0;meting
123;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 10:30:00+01:00;cm;66.0;meting
124;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 10:40:00+01:00;cm;62.0;meting
125;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 10:50:00+01:00;cm;57.0;meting
126;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 11:00:00+01:00;cm;52.0;meting
127;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 11:10:00+01:00;cm;45.0;meting
128;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 11:20:00+01:00;cm;40.0;meting
129;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 11:30:00+01:00;cm;33.0;meting
130;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 11:40:00+01:00;cm;25.0;meting
131;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 11:50:00+01:00;cm;16.0;meting
132;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 12:00:00+01:00;cm;8.0;meting
133;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 12:10:00+01:00;cm;1.0;meting
134;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 12:20:00+01:00;cm;-6.0;meting
135;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 12:30:00+01:00;cm;-12.0;meting
136;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 12:40:00+01:00;cm;-19.0;meting
137;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 12:50:00+01:00;cm;-25.0;meting
138;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 13:00:00+01:00;cm;-28.0;meting
139;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 13:10:00+01:00;cm;-34.0;meting
140;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 13:20:00+01:00;cm;-38.0;meting
141;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 13:30:00+01:00;cm;-41.0;meting
142;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 13:40:00+01:00;cm;-43.0;meting
143;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 13:50:00+01:00;cm;-45.0;meting
144;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 14:00:00+01:00;cm;-44.0;meting
145;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 14:10:00+01:00;cm;-45.0;verwachting
146;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 14:20:00+01:00;cm;-46.0;verwachting
147;1;hoekvanholland;Hoek van Holland;4724;WATHTE;2026-06-22 14:30:00+01:00;cm;-45.0;verwachting
